,Time,Returns_KROT3
775,2015-11-24,-0.0075259057003469465
776,2015-11-25,-0.019066354502179195
777,2015-11-26,-0.08955200650464068
778,2015-11-27,-0.021277398447284934
779,2015-11-30,-0.005390848634876377
780,2015-12-01,0.051617566130109704
781,2015-12-02,0.004098366392282227
782,2015-12-03,0.08051451707129553
783,2015-12-04,-0.02483413203773832
784,2015-12-07,0.011538589556493672
785,2015-12-08,0.005719748672786906
786,2015-12-09,0.020696881771154807
787,2015-12-10,-0.026416630443941713
788,2015-12-11,-0.0067146535256408235
789,2015-12-14,-0.013566099526718833
790,2015-12-15,0.0
791,2015-12-16,0.004866189651172803
792,2015-12-17,0.027766264377725225
793,2015-12-18,-0.0857245411409675
794,2015-12-21,0.02839947452169822
795,2015-12-22,-0.009040744652149435
796,2015-12-23,-0.009123225975522065
797,2015-12-28,0.005078731079015686
798,2015-12-29,0.0050530678513913685
799,2015-12-30,-0.04010820363067058
800,2016-01-04,-0.011609629077839134
801,2016-01-05,-0.023631604533277173
802,2016-01-06,0.01830961219533611
803,2016-01-07,-0.010729716672567058
804,2016-01-08,-0.05772967920824046
805,2016-01-11,-0.005730674708985362
806,2016-01-12,-0.03271319740630263
807,2016-01-13,-0.030140919382323883
808,2016-01-14,0.050129827124252735
809,2016-01-15,-0.00818239515493957
810,2016-01-18,-0.02736637169402112
811,2016-01-19,0.0060132472234522005
812,2016-01-20,-0.01692906210044809
813,2016-01-21,-0.01846206283973517
814,2016-01-22,-0.03927040382883629
815,2016-01-26,0.03303985407819976
816,2016-01-27,-0.018928009885518904
817,2016-01-28,-0.002551021791604935
818,2016-01-29,0.08210365349355886
819,2016-02-01,0.04710807798644723
820,2016-02-02,-0.03192973638738117
821,2016-02-03,0.005777023576921891
822,2016-02-04,0.06899287148695166
823,2016-02-05,0.013881696486155892
824,2016-02-10,-0.012807005356390455
825,2016-02-11,-0.02501489867577389
826,2016-02-12,0.047320656190072086
827,2016-02-15,0.012526259819180208
828,2016-02-16,-0.009379954129815182
829,2016-02-17,0.0359936026479053
830,2016-02-18,-0.008113634774169931
831,2016-02-19,-0.029976404700263526
832,2016-02-22,0.0010487677940842488
833,2016-02-23,-0.011597388814828857
834,2016-02-24,-0.0246926125903717
835,2016-02-25,-0.009830772783127717
836,2016-02-26,0.03769967179192024
837,2016-02-29,0.05250820090995978
838,2016-03-01,0.017893121514049426
839,2016-03-02,-0.020906684819313792
840,2016-03-03,0.07647653597412463
841,2016-03-04,0.02848148420634189
842,2016-03-07,0.030332387849235865
843,2016-03-08,-0.014159528603634453
844,2016-03-09,0.006219478067019946
845,2016-03-10,0.02276805880623245
846,2016-03-11,0.007762005335488986
847,2016-03-14,-0.04300794439716382
848,2016-03-15,-0.032819718636084794
849,2016-03-16,-0.026292594381183587
850,2016-03-17,0.033679516244258245
851,2016-03-18,0.0018382358117512432
852,2016-03-21,-0.006448663526533505
853,2016-03-22,0.052217081982114166
854,2016-03-23,0.0
855,2016-03-24,0.027683428748416894
856,2016-03-28,-0.04627626182503297
857,2016-03-29,0.014197221603577947
858,2016-03-30,0.020924913424248626
859,2016-03-31,-0.009536266460239862
860,2016-04-01,0.029186621086531694
861,2016-04-04,-0.025708356710206992
862,2016-04-05,0.006058002083915159
863,2016-04-06,0.008591118132316833
864,2016-04-07,-0.00945430333912789
865,2016-04-08,0.028098911222359746
866,2016-04-11,-0.03938865336696029
867,2016-04-12,0.03602447862132774
868,2016-04-13,0.01836445600512482
869,2016-04-14,-0.017522350692202426
870,2016-04-15,0.022472855852058604
871,2016-04-18,0.007380107297622729
872,2016-04-19,0.016207810226853248
873,2016-04-20,0.00401123682645288
874,2016-04-22,-0.04838992402000253
875,2016-04-25,0.0008399832497252291
876,2016-04-26,0.03384557473816496
877,2016-04-27,0.02247285585205816
878,2016-04-28,0.008692271243930794
879,2016-04-29,0.007056085724208572
880,2016-05-02,0.015504186535965303
881,2016-05-03,-0.03522869188374367
882,2016-05-04,-0.013638398321342837
883,2016-05-05,-0.051378324785969376
884,2016-05-06,0.002547772078798527
885,2016-05-09,0.013479563828240337
886,2016-05-10,0.04259448131442545
887,2016-05-11,-0.038419109903944815
888,2016-05-12,0.023065272930995917
889,2016-05-13,-0.053524480415704456
890,2016-05-16,-0.006031901097706793
891,2016-05-17,-0.04147043288729657
892,2016-05-18,0.02403319944415605
893,2016-05-19,0.024327872249265248
894,2016-05-20,-0.024327872249265248
895,2016-05-23,-0.03672602624257504
896,2016-05-24,0.032318791255167234
897,2016-05-25,-0.038726135830167596
898,2016-05-27,0.006407344575000362
899,2016-05-30,-0.0027409793314223663
900,2016-05-31,0.013630379130690873
901,2016-06-01,0.01166455576493064
902,2016-06-02,0.12715517548524646
903,2016-06-03,0.019448298706628897
904,2016-06-06,-0.02180771781139823
905,2016-06-07,0.011741817876683047
906,2016-06-08,0.03817257350502956
907,2016-06-09,0.01117330059812538
908,2016-06-10,-0.030077455237278006
909,2016-06-13,0.0
910,2016-06-14,-0.0015278841780532737
911,2016-06-15,-0.021639175103481012
912,2016-06-16,0.008557033932979685
913,2016-06-17,-0.01325555471453388
914,2016-06-20,0.030153038170687818
915,2016-06-21,0.04904400349050553
916,2016-06-22,-0.03242730695895224
917,2016-06-23,0.03893257023239993
918,2016-06-24,0.00287769982761521
919,2016-06-27,-0.01301536811207038
920,2016-06-28,-0.018362616574538748
921,2016-06-29,0.013986241974739855
922,2016-06-30,-0.00586511945239776
923,2016-07-01,0.05018974452385505
924,2016-07-04,-0.015504186535965303
925,2016-07-05,-0.016470118096548525
926,2016-07-06,-0.0204237587865701
927,2016-07-07,-0.0007371913345282088
928,2016-07-08,0.040467949552846605
929,2016-07-11,0.0
930,2016-07-12,0.03548198296693705
931,2016-07-13,0.026973988732850174
932,2016-07-14,0.027560799578871364
933,2016-07-15,0.012222731773410711
934,2016-07-18,0.010178204915755718
935,2016-07-19,-0.0038046970436638183
936,2016-07-20,-0.051493943152561616
937,2016-07-21,-0.004693270431749497
938,2016-07-22,0.013351333174863811
939,2016-07-25,-0.018066734300102638
940,2016-07-26,-0.01771163466220571
941,2016-07-27,-0.019431562128756408
942,2016-07-28,0.02764516066614542
943,2016-07-29,-0.015802458690210575
944,2016-08-01,0.02259596307860834
945,2016-08-02,-0.013633476336174954
946,2016-08-03,-0.008270205648672313
947,2016-08-04,-0.0097358209900813
948,2016-08-05,0.0076575382884431775
949,2016-08-08,0.023304687315523598
950,2016-08-09,0.008097210232619556
951,2016-08-10,0.017982502550432322
952,2016-08-11,0.008544251782995893
953,2016-08-12,-0.028544918489665783
954,2016-08-15,-0.004724949728653005
955,2016-08-16,-0.022580500961614458
956,2016-08-17,0.004832594838208859
957,2016-08-18,-0.013869847864150131
958,2016-08-19,-0.004198746546349774
959,2016-08-22,-0.009158218289713638
960,2016-08-23,-0.006389798098771493
961,2016-08-24,-0.002853068982406448
962,2016-08-25,-0.007168489478612372
963,2016-08-26,0.009309053977723636
964,2016-08-29,0.02464045817853089
965,2016-08-30,-0.03755311965955288
966,2016-08-31,-0.0036166404701885035
967,2016-09-01,0.016529301951210496
968,2016-09-02,-0.010028737348117378
969,2016-09-05,0.0057430165026182145
970,2016-09-06,0.039991298836502764
971,2016-09-08,0.05356032383373677
972,2016-09-09,-0.022413594836899975
973,2016-09-12,0.013245226750020489
974,2016-09-13,-0.023295562603522058
975,2016-09-14,-0.014242356715542748
976,2016-09-15,0.025625137802822717
977,2016-09-16,0.011912781516242088
978,2016-09-19,-0.006600684031351722
979,2016-09-20,0.0
980,2016-09-21,0.009884759232541729
981,2016-09-22,0.023972641358119162
982,2016-09-23,-0.049879105121926504
983,2016-09-26,0.011375164475269983
984,2016-09-27,0.016496579973491077
985,2016-09-28,0.011711259420901676
986,2016-09-29,-0.02621382078752843
987,2016-09-30,-0.018090945649039014
988,2016-10-03,0.026686039884972867
989,2016-10-04,0.0059074671306929005
990,2016-10-05,0.023926133247787806
991,2016-10-06,0.013959617552155468
992,2016-10-07,-0.010769822184055311
993,2016-10-10,0.018928009885518904
994,2016-10-11,-0.003129893008927631
995,2016-10-13,-0.025398190605610438
996,2016-10-14,0.01468267679248525
997,2016-10-17,0.0075757938084577425
998,2016-10-18,0.041878040480962664
999,2016-10-19,0.019116472221878844
1000,2016-10-20,-0.023953241022492744
1001,2016-10-21,0.0030256604935745557
1002,2016-10-24,-0.023846988307159922
1003,2016-10-25,-0.020632179200028578
1004,2016-10-26,-0.006337156822734613
1005,2016-10-27,-0.0019090047159240342
1006,2016-10-28,-0.0076726719116599895
1007,2016-10-31,0.020331068783583817
1008,2016-11-01,-0.024834132037738765
1009,2016-11-03,-0.030771658666753687
1010,2016-11-04,-0.01541069024198638
1011,2016-11-07,0.04553739564549364
1012,2016-11-08,0.021066849967720014
1013,2016-11-09,-0.04655009760827289
1014,2016-11-10,-0.09068818412148882
1015,2016-11-11,0.005059642163581124
1016,2016-11-14,0.044420415099788446
1017,2016-11-16,0.01777216974579776
1018,2016-11-17,-0.036568407070565634
1019,2016-11-18,-0.027067179468413194
1020,2016-11-21,0.03894297394860713
1021,2016-11-22,0.054067221270275745
1022,2016-11-23,-0.0320883145515003
1023,2016-11-24,-0.017820896570111433
1024,2016-11-25,-0.027341345604321
1025,2016-11-28,0.05058230964377142
1026,2016-11-29,-0.059147672502694704
1027,2016-11-30,0.035214906291066495
1028,2016-12-01,-0.031637084943182625
1029,2016-12-02,0.0
1030,2016-12-05,-0.013664362194057755
1031,2016-12-06,0.02995944468056022
1032,2016-12-07,-0.012730016322005877
1033,2016-12-08,-0.028150541637110837
1034,2016-12-09,-0.04645029764413744
1035,2016-12-12,-0.050325083887515554
1036,2016-12-13,0.054915757596114556
1037,2016-12-14,-0.07117627846789487
1038,2016-12-15,0.0
1039,2016-12-16,-0.006578971098042619
1040,2016-12-19,0.008216973102280978
1041,2016-12-20,0.004897968975547062
1042,2016-12-21,0.005684140354989875
1043,2016-12-22,0.04357124829364034
1044,2016-12-23,0.010027079769127312
1045,2016-12-26,0.01523258699011043
1046,2016-12-27,-0.006065219503090802
1047,2016-12-28,0.009084089720342803
1048,2016-12-29,0.0045112858465010675
1049,2017-01-02,-0.002253098962909039
1050,2017-01-03,0.04843206210651818
1051,2017-01-04,-0.005747142255568161
1052,2017-01-05,-0.013053122244579107
1053,2017-01-06,-0.0073260400920727164
1054,2017-01-09,-0.006639640769899202
1055,2017-01-10,-0.008921992269026013
1056,2017-01-11,-0.015807630628720037
1057,2017-01-12,0.04088269070551842
1058,2017-01-13,0.021614674334490047
1059,2017-01-16,0.004976903269752864
1060,2017-01-17,0.039629794770768
1061,2017-01-18,-0.026244600213114477
1062,2017-01-19,-0.016937596162021062
1063,2017-01-20,0.009210125324226492
1064,2017-01-23,-0.04544597377827131
1065,2017-01-24,0.02765824046600418
1066,2017-01-26,0.005012541823544048
1067,2017-01-27,0.02050266232651765
1068,2017-01-30,-0.027671151805130023
1069,2017-01-31,-0.02845868816453878
1070,2017-02-01,-0.010416760858255714
1071,2017-02-02,0.02802543299872884
1072,2017-02-03,-0.02802543299872884
1073,2017-02-06,-0.021164811192043054
1074,2017-02-07,-0.015396762970712352
1075,2017-02-08,-0.026731151373303064
1076,2017-02-09,0.027506645789833417
1077,2017-02-10,0.01385703466142596
1078,2017-02-13,0.0015278841780532737
1079,2017-02-14,0.019652937901394107
1080,2017-02-15,0.017804624633506627
1081,2017-02-16,-0.003683245416296277
1082,2017-02-17,0.035523851271954676
1083,2017-02-20,0.0
1084,2017-02-21,0.011331566009550098
1085,2017-02-22,-0.030023699021702654
1086,2017-02-23,0.0014503265776468766
1087,2017-02-24,-0.009464941427300921
1088,2017-03-01,-0.0014641291048893557
1089,2017-03-02,0.0014641291048893557
1090,2017-03-03,-0.005133857993851798
1091,2017-03-06,-0.014815085785140791
1092,2017-03-07,0.005952398527295344
1093,2017-03-08,-0.017209553051929838
1094,2017-03-09,-0.022901764286684667
1095,2017-03-10,0.03415891881131916
1096,2017-03-13,-0.0037383221106073172
1097,2017-03-14,-0.012057418117035201
1098,2017-03-15,0.04882626590412453
1099,2017-03-16,0.004322773302003924
1100,2017-03-17,-0.03735329897848594
1101,2017-03-20,0.018484814674103234
1102,2017-03-21,-0.03428055490174575
1103,2017-03-22,-0.018363178583676643
1104,2017-03-23,-0.010089336653022585
1105,2017-03-24,0.008543741291242135
1106,2017-03-27,-0.002322881416139566
1107,2017-03-28,0.022989518224698635
1108,2017-03-29,
1109,2017-03-30,
1110,2017-03-31,0.006042314455962483
1111,2017-04-03,-0.000753295704171375
1112,2017-04-04,-0.005289018751791108
1113,2017-04-05,0.007547205635383136
1114,2017-04-06,0.031819184552171365
1115,2017-04-07,-0.008778403116505018
1116,2017-04-10,0.012413448922137693
1117,2017-04-11,-0.00874641144286814
1118,2017-04-12,0.0065669699699362205
1119,2017-04-13,-0.016129381929883557
1120,2017-04-17,0.03842444419982227
1121,2017-04-18,0.006380737706727757
1122,2017-04-19,-0.00851672997487718
1123,2017-04-20,0.015559012600289801
1124,2017-04-24,0.004900254817840288
1125,2017-04-25,0.026190332252190807
1126,2017-04-26,0.008130126083250477
1127,2017-04-27,-0.0033795233246527445
1128,2017-04-28,0.01211320329340726
1129,2017-05-02,0.02379490983289667
1130,2017-05-03,0.011688444759184957
1131,2017-05-04,-0.01234182603038736
1132,2017-05-05,0.011696039763191113
1133,2017-05-08,-0.014969365108160382
1134,2017-05-09,0.015615151375356628
1135,2017-05-10,0.028637018933291625
1136,2017-05-11,-0.015170961007806572
1137,2017-05-12,0.005082603063466085
1138,2017-05-15,-0.003809528416667707
1139,2017-05-16,0.012642393415176478
1140,2017-05-17,-0.001257071190051029
1141,2017-05-18,-0.08598274669149175
1142,2017-05-19,0.01766350271401418
1143,2017-05-22,-0.008792751947978239
1144,2017-05-23,0.006095514978976979
1145,2017-05-24,0.0067295004969398775
1146,2017-05-25,-0.002686368304583464
1147,2017-05-26,0.008704440630146415
1148,2017-05-29,0.0
1149,2017-05-30,-0.014775285582154574
1150,2017-05-31,-0.019126266093526745
1151,2017-06-01,-0.01039870722089864
1152,2017-06-02,-0.01757514482150757
1153,2017-06-05,-0.032435275753153636
1154,2017-06-06,0.023888215174695304
1155,2017-06-07,0.03583101952692669
1156,2017-06-08,-0.01250016276423116
1157,2017-06-09,0.006963816443071202
1158,2017-06-12,-0.0013888891121545122
1159,2017-06-13,-0.011884096524181764
1160,2017-06-14,0.007705817464985998
1161,2017-06-15,0.0
1162,2017-06-16,-0.005598335125421183
1163,2017-06-19,0.011165503296771462
1164,2017-06-20,-0.039637177378083255
1165,2017-06-21,-0.03602006452484785
1166,2017-06-22,0.022938482627358425
1167,2017-06-23,0.025994243378511417
1168,2017-06-26,-0.014357748437702877
1169,2017-06-27,-0.03158543871980113
1170,2017-06-28,0.05516638130870799
1171,2017-06-29,0.02372756116095509
1172,2017-06-30,0.025197111045534903
1173,2017-07-03,0.004696419232607774
1174,2017-07-04,0.004008021397538641
1175,2017-07-05,0.0
1176,2017-07-06,-0.016807118316381153
1177,2017-07-07,0.0
1178,2017-07-10,0.01212952876527007
1179,2017-07-11,-0.003354582146152918
1180,2017-07-12,0.009364616931042402
1181,2017-07-13,0.015196856717432095
1182,2017-07-14,0.016260520871780315
1183,2017-07-17,-0.009724549891994894
1184,2017-07-18,0.0026024738175820517
1185,2017-07-19,0.0006495615687955869
1186,2017-07-20,0.0038885337396923347
1187,2017-07-21,-0.001942376784206612
1188,2017-07-24,-0.004546938655543453
1189,2017-07-25,-0.003913899321136061
1190,2017-07-26,-0.0065574005461592755
1191,2017-07-27,-0.003294895896852168
1192,2017-07-28,-0.011284553866305114
1193,2017-07-31,0.006653384490736602
1194,2017-08-01,0.003310165220454575
1195,2017-08-02,-0.001984783979385618
1196,2017-08-03,-0.02345166103504992
1197,2017-08-04,-0.0006781960246384777
1198,2017-08-07,0.015483311670346556
1199,2017-08-08,0.0
1200,2017-08-09,0.0
1201,2017-08-10,0.015247229420693564
1202,2017-08-11,0.051918099156393005
1203,2017-08-14,0.03799470606391964
1204,2017-08-15,0.032537683483566227
1205,2017-08-16,0.030947972187415296
1206,2017-08-17,0.011781398873516924
1207,2017-08-18,-0.02427440668757308
1208,2017-08-21,0.004561011327562259
1209,2017-08-22,0.016920821559923915
1210,2017-08-23,0.0011179990297542908
1211,2017-08-24,0.01826787584386258
1212,2017-08-25,-0.01826787584386258
1213,2017-08-28,-0.022599831917240465
1214,2017-08-29,-0.00515612714937097
1215,2017-08-30,0.019340762141327072
1216,2017-08-31,0.012318129225738605
1217,2017-09-01,0.0
1218,2017-09-04,-0.0050209313302085334
1219,2017-09-05,-0.0044843126986919835
1220,2017-09-06,0.02002297205488457
1221,2017-09-07,0.0
1222,2017-09-08,0.001100715576185518
1223,2017-09-11,-0.0027541191397726372
1224,2017-09-12,0.015326025635426177
1225,2017-09-13,0.031544983921453884
1226,2017-09-14,0.023408142311895475
1227,2017-09-15,0.012263821959898724
1228,2017-09-18,-0.00969647786853356
1229,2017-09-19,-0.013423020332140378
1230,2017-09-20,0.022103187163407423
1231,2017-09-21,-0.009193118881498652
1232,2017-09-22,-0.01083317246985116
1233,2017-09-25,-0.014629361883177872
1234,2017-09-26,-0.005277057100843585
1235,2017-09-27,-0.013315775975772048
1236,2017-09-28,0.023842188962759803
1237,2017-09-29,0.048540768824680836
1238,2017-10-02,-0.011537574975423404
1239,2017-10-03,0.06210746558884139
1240,2017-10-04,0.006616281224481657
1241,2017-10-05,-0.041351996384650036
1242,2017-10-06,-0.001965651690259751
1243,2017-10-09,-0.0039428340877067924
1244,2017-10-10,0.03541480941560282
1245,2017-10-11,-0.058898226217468874
1246,2017-10-12,0.0
1247,2017-10-13,-0.017338526278061206
1248,2017-10-16,0.007175786629743275
1249,2017-10-17,-0.022205921475709545
1250,2017-10-18,0.02067251965382333
1251,2017-10-19,-0.03222727005924675
1252,2017-10-20,0.0
1253,2017-10-23,-0.042077404510371785
1254,2017-10-24,0.018018505502678472
1255,2017-10-25,-0.0021667938551566124
1256,2017-10-26,-0.00871465162778362
1257,2017-10-27,-0.0010947455637753123
1258,2017-10-30,-0.013230622986630802
1259,2017-10-31,-0.0016662042177499892
1260,,
